,pid,act,start,end,duration
3061,603,shop,825,885,60
3062,603,home,885,1065,180
3063,603,leisure,1065,1125,60
3064,603,home,1125,1440,315
3065,604,home,0,405,405
3066,604,shop,405,435,30
3067,604,home,435,555,120
3068,604,education,555,675,120
3069,604,work,675,1080,405
3070,604,home,1080,1440,360
3071,605,home,0,375,375
3072,605,work,375,810,435
3073,605,education,810,990,180
3074,605,leisure,990,1080,90
3075,605,home,1080,1440,360
3076,606,home,0,390,390
3077,606,leisure,390,450,60
3078,606,work,450,960,510
3079,606,leisure,960,990,30
3080,606,home,990,1440,450
3081,607,home,0,375,375
3082,607,work,375,795,420
3083,607,education,795,930,135
3084,607,shop,930,960,30
3085,607,home,960,1170,210
3086,607,shop,1170,1185,15
3087,607,home,1185,1440,255
3088,608,home,0,375,375
3089,608,leisure,375,390,15
3090,608,work,390,930,540
3091,608,shop,930,960,30
3092,608,home,960,990,30
3093,608,leisure,990,1005,15
3094,608,home,1005,1215,210
3095,608,leisure,1215,1275,60
3096,608,home,1275,1440,165
3097,609,home,0,405,405
3098,609,leisure,405,450,45
3099,609,work,450,885,435
3100,609,shop,885,960,75
3101,609,home,960,1440,480
3102,610,home,0,390,390
3103,610,leisure,390,405,15
3104,610,work,405,825,420
3105,610,education,825,960,135
3106,610,shop,960,975,15
3107,610,home,975,1290,315
3108,610,leisure,1290,1350,60
3109,610,home,1350,1440,90
3110,611,home,0,375,375
3111,611,shop,375,390,15
3112,611,home,390,510,120
3113,611,leisure,510,540,30
3114,611,work,540,960,420
3115,611,home,960,1440,480
3116,612,home,0,390,390
3117,612,work,390,990,600
3118,612,leisure,990,1050,60
3119,612,home,1050,1440,390
3120,613,home,0,390,390
3121,613,work,390,1050,660
3122,613,leisure,1050,1110,60
3123,613,home,1110,1440,330
3124,614,home,0,375,375
3125,614,shop,375,405,30
3126,614,work,405,990,585
3127,614,education,990,1080,90
3128,614,home,1080,1245,165
3129,614,leisure,1245,1260,15
3130,614,home,1260,1440,180
3131,615,home,0,390,390
3132,615,shop,390,420,30
3133,615,work,420,825,405
3134,615,education,825,990,165
3135,615,home,990,1440,450
3136,616,home,0,390,390
3137,616,shop,390,420,30
3138,616,work,420,1005,585
3139,616,leisure,1005,1080,75
3140,616,home,1080,1440,360
3141,617,home,0,390,390
3142,617,shop,390,420,30
3143,617,work,420,930,510
3144,617,leisure,930,990,60
3145,617,home,990,1440,450
3146,618,home,0,375,375
3147,618,work,375,810,435
3148,618,education,810,960,150
3149,618,leisure,960,1050,90
3150,618,home,1050,1440,390
3151,619,home,0,375,375
3152,619,shop,375,405,30
3153,619,work,405,915,510
3154,619,leisure,915,990,75
3155,619,home,990,1440,450
3156,620,home,0,405,405
3157,620,shop,405,435,30
3158,620,work,435,1035,600
3159,620,education,1035,1080,45
3160,620,home,1080,1440,360
3161,621,home,0,405,405
3162,621,leisure,405,420,15
3163,621,work,420,900,480
3164,621,shop,900,960,60
3165,621,home,960,1140,180
3166,621,leisure,1140,1200,60
3167,621,home,1200,1440,240
3168,622,home,0,405,405
3169,622,shop,405,435,30
3170,622,work,435,870,435
3171,622,shop,870,960,90
3172,622,home,960,1440,480
3173,623,home,0,405,405
3174,623,shop,405,465,60
3175,623,work,465,975,510
3176,623,education,975,1080,105
3177,623,home,1080,1440,360
3178,624,home,0,390,390
3179,624,shop,390,450,60
3180,624,work,450,1005,555
3181,624,leisure,1005,1035,30
3182,624,home,1035,1440,405
3183,625,home,0,390,390
3184,625,shop,390,420,30
3185,625,work,420,1005,585
3186,625,education,1005,1080,75
3187,625,home,1080,1440,360
3188,626,home,0,375,375
3189,626,work,375,825,450
3190,626,education,825,975,150
3191,626,home,975,1440,465
3192,627,home,0,375,375
3193,627,work,375,825,450
3194,627,education,825,1020,195
3195,627,home,1020,1440,420
3196,628,home,0,375,375
3197,628,shop,375,390,15
3198,628,work,390,810,420
3199,628,education,810,990,180
3200,628,home,990,1440,450
3201,629,home,0,390,390
3202,629,work,390,885,495
3203,629,home,885,1125,240
3204,629,leisure,1125,1215,90
3205,629,home,1215,1440,225
3206,630,home,0,375,375
3207,630,leisure,375,435,60
3208,630,work,435,930,495
3209,630,shop,930,960,30
3210,630,home,960,1440,480
3211,631,home,0,375,375
3212,631,leisure,375,390,15
3213,631,work,390,825,435
3214,631,education,825,1020,195
3215,631,home,1020,1440,420
3216,632,home,0,390,390
3217,632,leisure,390,435,45
3218,632,work,435,990,555
3219,632,shop,990,1005,15
3220,632,home,1005,1440,435
3221,633,home,0,390,390
3222,633,work,390,825,435
3223,633,education,825,975,150
3224,633,shop,975,990,15
3225,633,home,990,1440,450
3226,634,home,0,390,390
3227,634,shop,390,405,15
3228,634,education,405,525,120
3229,634,work,525,990,465
3230,634,leisure,990,1050,60
3231,634,home,1050,1440,390
3232,635,home,0,390,390
3233,635,shop,390,435,45
3234,635,work,435,960,525
3235,635,leisure,960,1020,60
3236,635,home,1020,1440,420
3237,636,home,0,375,375
3238,636,shop,375,390,15
3239,636,leisure,390,450,60
3240,636,work,450,885,435
3241,636,home,885,1035,150
3242,636,shop,1035,1050,15
3243,636,home,1050,1440,390
3244,637,home,0,390,390
3245,637,shop,390,450,60
3246,637,work,450,975,525
3247,637,leisure,975,1035,60
3248,637,home,1035,1440,405
3249,638,home,0,390,390
3250,638,work,390,960,570
3251,638,shop,960,975,15
3252,638,home,975,1440,465
3253,639,home,0,390,390
3254,639,work,390,750,360
3255,639,education,750,1050,300
3256,639,home,1050,1440,390
3257,640,home,0,375,375
3258,640,shop,375,420,45
3259,640,work,420,975,555
3260,640,leisure,975,1035,60
3261,640,home,1035,1440,405
3262,641,home,0,375,375
3263,641,shop,375,435,60
3264,641,education,435,495,60
3265,641,work,495,975,480
3266,641,leisure,975,1050,75
3267,641,home,1050,1440,390
3268,642,home,0,390,390
3269,642,work,390,960,570
3270,642,shop,960,975,15
3271,642,home,975,1440,465
3272,643,home,0,375,375
3273,643,shop,375,405,30
3274,643,work,405,825,420
3275,643,education,825,975,150
3276,643,home,975,1440,465
3277,644,home,0,375,375
3278,644,leisure,375,435,60
3279,644,work,435,975,540
3280,644,education,975,1080,105
3281,644,home,1080,1440,360
3282,645,home,0,420,420
3283,645,leisure,420,480,60
3284,645,work,480,1035,555
3285,645,education,1035,1080,45
3286,645,home,1080,1440,360
3287,646,home,0,375,375
3288,646,shop,375,390,15
3289,646,work,390,945,555
3290,646,home,945,1170,225
3291,646,shop,1170,1185,15
3292,646,home,1185,1440,255
3293,647,home,0,375,375
3294,647,leisure,375,435,60
3295,647,work,435,975,540
3296,647,education,975,1080,105
3297,647,home,1080,1440,360
3298,648,home,0,375,375
3299,648,shop,375,435,60
3300,648,work,435,975,540
3301,648,leisure,975,1035,60
3302,648,home,1035,1440,405
3303,649,home,0,405,405
3304,649,work,405,915,510
3305,649,shop,915,960,45
3306,649,home,960,1140,180
3307,649,leisure,1140,1200,60
3308,649,home,1200,1440,240
3309,650,home,0,390,390
3310,650,shop,390,405,15
3311,650,work,405,825,420
3312,650,education,825,945,120
3313,650,shop,945,960,15
3314,650,home,960,1440,480
3315,651,home,0,405,405
3316,651,shop,405,450,45
3317,651,work,450,990,540
3318,651,leisure,990,1140,150
3319,651,home,1140,1440,300
3320,652,home,0,375,375
3321,652,work,375,810,435
3322,652,education,810,1005,195
3323,652,home,1005,1440,435
3324,653,home,0,390,390
3325,653,leisure,390,420,30
3326,653,work,420,930,510
3327,653,leisure,930,1050,120
3328,653,home,1050,1440,390
3329,654,home,0,390,390
3330,654,work,390,960,570
3331,654,leisure,960,1080,120
3332,654,home,1080,1440,360
3333,655,home,0,390,390
3334,655,shop,390,450,60
3335,655,education,450,480,30
3336,655,work,480,975,495
3337,655,leisure,975,1080,105
3338,655,home,1080,1440,360
3339,656,home,0,375,375
3340,656,shop,375,405,30
3341,656,work,405,885,480
3342,656,shop,885,960,75
3343,656,home,960,1440,480
3344,657,home,0,375,375
3345,657,work,375,795,420
3346,657,education,795,930,135
3347,657,shop,930,960,30
3348,657,home,960,1440,480
3349,658,home,0,375,375
3350,658,work,375,1005,630
3351,658,education,1005,1050,45
3352,658,home,1050,1440,390
3353,659,home,0,390,390
3354,659,work,390,795,405
3355,659,education,795,960,165
3356,659,leisure,960,1020,60
3357,659,home,1020,1440,420
3358,660,home,0,375,375
3359,660,shop,375,405,30
3360,660,work,405,960,555
3361,660,shop,960,975,15
3362,660,home,975,1215,240
3363,660,leisure,1215,1290,75
3364,660,home,1290,1440,150
3365,661,home,0,375,375
3366,661,leisure,375,435,60
3367,661,work,435,855,420
3368,661,shop,855,915,60
3369,661,home,915,1440,525
3370,662,home,0,390,390
3371,662,leisure,390,435,45
3372,662,work,435,960,525
3373,662,shop,960,975,15
3374,662,home,975,1440,465
3375,663,home,0,375,375
3376,663,shop,375,390,15
3377,663,work,390,960,570
3378,663,leisure,960,1005,45
3379,663,home,1005,1440,435
3380,664,home,0,375,375
3381,664,leisure,375,405,30
3382,664,work,405,1005,600
3383,664,education,1005,1080,75
3384,664,home,1080,1440,360
3385,665,home,0,405,405
3386,665,leisure,405,435,30
3387,665,work,435,1005,570
3388,665,shop,1005,1020,15
3389,665,home,1020,1440,420
3390,666,home,0,390,390
3391,666,leisure,390,465,75
3392,666,work,465,1005,540
3393,666,education,1005,1080,75
3394,666,home,1080,1440,360
3395,667,home,0,375,375
3396,667,shop,375,420,45
3397,667,work,420,960,540
3398,667,leisure,960,1050,90
3399,667,home,1050,1440,390
3400,668,home,0,390,390
3401,668,leisure,390,435,45
3402,668,work,435,975,540
3403,668,shop,975,990,15
3404,668,home,990,1440,450
3405,669,home,0,390,390
3406,669,shop,390,435,45
3407,669,work,435,1005,570
3408,669,education,1005,1080,75
3409,669,home,1080,1440,360
3410,670,home,0,375,375
3411,670,work,375,825,450
3412,670,shop,825,885,60
3413,670,leisure,885,990,105
3414,670,home,990,1440,450
3415,671,home,0,390,390
3416,671,leisure,390,420,30
3417,671,work,420,960,540
3418,671,home,960,1140,180
3419,671,shop,1140,1155,15
3420,671,home,1155,1440,285
3421,672,home,0,390,390
3422,672,leisure,390,405,15
3423,672,work,405,990,585
3424,672,education,990,1080,90
3425,672,home,1080,1440,360
3426,673,home,0,390,390
3427,673,work,390,810,420
3428,673,education,810,1020,210
3429,673,home,1020,1440,420
3430,674,home,0,390,390
3431,674,leisure,390,420,30
3432,674,work,420,945,525
3433,674,shop,945,960,15
3434,674,home,960,1440,480
3435,675,home,0,420,420
3436,675,shop,420,465,45
3437,675,work,465,960,495
3438,675,shop,960,975,15
3439,675,home,975,1440,465
3440,676,home,0,405,405
3441,676,shop,405,435,30
3442,676,work,435,975,540
3443,676,education,975,1080,105
3444,676,home,1080,1440,360
3445,677,home,0,375,375
3446,677,shop,375,405,30
3447,677,work,405,990,585
3448,677,leisure,990,1050,60
3449,677,home,1050,1440,390
3450,678,home,0,375,375
3451,678,shop,375,420,45
3452,678,work,420,975,555
3453,678,education,975,1080,105
3454,678,home,1080,1440,360
3455,679,home,0,405,405
3456,679,leisure,405,420,15
3457,679,work,420,975,555
3458,679,education,975,1080,105
3459,679,home,1080,1440,360
3460,680,home,0,390,390
3461,680,shop,390,405,15
3462,680,work,405,975,570
3463,680,shop,975,990,15
3464,680,home,990,1440,450
3465,681,home,0,390,390
3466,681,shop,390,450,60
3467,681,work,450,945,495
3468,681,leisure,945,1005,60
3469,681,home,1005,1440,435
3470,682,home,0,390,390
3471,682,work,390,810,420
3472,682,education,810,930,120
3473,682,leisure,930,990,60
3474,682,home,990,1440,450
3475,683,home,0,375,375
3476,683,work,375,795,420
3477,683,education,795,1005,210
3478,683,leisure,1005,1065,60
3479,683,home,1065,1440,375
3480,684,home,0,390,390
3481,684,work,390,1005,615
3482,684,education,1005,1080,75
3483,684,home,1080,1440,360
3484,685,home,0,390,390
3485,685,shop,390,405,15
3486,685,work,405,825,420
3487,685,education,825,975,150
3488,685,shop,975,990,15
3489,685,home,990,1440,450
3490,686,home,0,375,375
3491,686,work,375,975,600
3492,686,leisure,975,1080,105
3493,686,home,1080,1440,360
3494,687,home,0,390,390
3495,687,work,390,810,420
3496,687,shop,810,945,135
3497,687,home,945,1185,240
3498,687,leisure,1185,1200,15
3499,687,work,1200,1215,15
3500,687,home,1215,1440,225
3501,688,home,0,375,375
3502,688,shop,375,390,15
3503,688,work,390,930,540
3504,688,shop,930,960,30
3505,688,home,960,1440,480
3506,689,home,0,375,375
3507,689,shop,375,435,60
3508,689,work,435,945,510
3509,689,leisure,945,1005,60
3510,689,home,1005,1440,435
3511,690,home,0,375,375
3512,690,work,375,810,435
3513,690,shop,810,960,150
3514,690,home,960,1440,480
3515,691,home,0,375,375
3516,691,work,375,795,420
3517,691,education,795,975,180
3518,691,home,975,1245,270
3519,691,leisure,1245,1305,60
3520,691,home,1305,1440,135
3521,692,home,0,390,390
3522,692,shop,390,420,30
3523,692,work,420,945,525
3524,692,leisure,945,1005,60
3525,692,home,1005,1440,435
3526,693,home,0,375,375
3527,693,work,375,915,540
3528,693,leisure,915,990,75
3529,693,home,990,1440,450
3530,694,home,0,405,405
3531,694,shop,405,435,30
3532,694,work,435,960,525
3533,694,leisure,960,1020,60
3534,694,home,1020,1440,420
3535,695,home,0,420,420
3536,695,shop,420,465,45
3537,695,work,465,945,480
3538,695,leisure,945,1020,75
3539,695,home,1020,1440,420
3540,696,home,0,375,375
3541,696,shop,375,390,15
3542,696,leisure,390,405,15
3543,696,work,405,945,540
3544,696,leisure,945,1035,90
3545,696,home,1035,1440,405
3546,697,home,0,390,390
3547,697,work,390,810,420
3548,697,education,810,1005,195
3549,697,home,1005,1440,435
3550,698,home,0,405,405
3551,698,work,405,975,570
3552,698,shop,975,990,15
3553,698,home,990,1440,450
3554,699,home,0,405,405
3555,699,work,405,945,540
3556,699,leisure,945,1005,60
3557,699,home,1005,1440,435
3558,700,home,0,375,375
3559,700,work,375,990,615
3560,700,education,990,1080,90
3561,700,home,1080,1440,360
3562,701,home,0,375,375
3563,701,shop,375,405,30
3564,701,work,405,825,420
3565,701,education,825,945,120
3566,701,shop,945,960,15
3567,701,home,960,1440,480
3568,702,home,0,375,375
3569,702,shop,375,420,45
3570,702,work,420,1005,585
3571,702,home,1005,1440,435
3572,703,home,0,390,390
3573,703,work,390,990,600
3574,703,education,990,1080,90
3575,703,home,1080,1440,360
3576,704,home,0,405,405
3577,704,shop,405,450,45
3578,704,work,450,915,465
3579,704,home,915,1110,195
3580,704,leisure,1110,1185,75
3581,704,home,1185,1440,255
3582,705,home,0,405,405
3583,705,work,405,930,525
3584,705,leisure,930,975,45
3585,705,home,975,1440,465
3586,706,home,0,375,375
3587,706,shop,375,390,15
3588,706,education,390,450,60
3589,706,work,450,990,540
3590,706,leisure,990,1050,60
3591,706,home,1050,1440,390
3592,707,home,0,375,375
3593,707,work,375,795,420
3594,707,education,795,930,135
3595,707,leisure,930,990,60
3596,707,home,990,1440,450
3597,708,home,0,420,420
3598,708,work,420,975,555
3599,708,leisure,975,1035,60
3600,708,home,1035,1440,405
3601,709,home,0,375,375
3602,709,shop,375,435,60
3603,709,work,435,945,510
3604,709,leisure,945,1020,75
3605,709,home,1020,1440,420
3606,710,home,0,375,375
3607,710,shop,375,420,45
3608,710,education,420,495,75
3609,710,work,495,1080,585
3610,710,leisure,1080,1125,45
3611,710,home,1125,1440,315
3612,711,home,0,375,375
3613,711,shop,375,390,15
3614,711,work,390,810,420
3615,711,education,810,1020,210
3616,711,home,1020,1440,420
3617,712,home,0,390,390
3618,712,work,390,810,420
3619,712,shop,810,945,135
3620,712,home,945,1005,60
3621,712,leisure,1005,1050,45
3622,712,home,1050,1440,390
3623,713,home,0,375,375
3624,713,shop,375,405,30
3625,713,work,405,960,555
3626,713,leisure,960,1050,90
3627,713,home,1050,1440,390
3628,714,home,0,375,375
3629,714,work,375,795,420
3630,714,education,795,960,165
3631,714,leisure,960,1035,75
3632,714,home,1035,1440,405
3633,715,home,0,375,375
3634,715,shop,375,390,15
3635,715,work,390,780,390
3636,715,education,780,885,105
3637,715,leisure,885,990,105
3638,715,home,990,1440,450
3639,716,home,0,405,405
3640,716,shop,405,435,30
3641,716,work,435,960,525
3642,716,leisure,960,1020,60
3643,716,home,1020,1440,420
3644,717,home,0,375,375
3645,717,shop,375,420,45
3646,717,work,420,945,525
3647,717,shop,945,960,15
3648,717,home,960,1440,480
3649,718,home,0,390,390
3650,718,work,390,945,555
3651,718,shop,945,960,15
3652,718,home,960,1440,480
3653,719,home,0,390,390
3654,719,shop,390,465,75
3655,719,work,465,960,495
3656,719,leisure,960,1035,75
3657,719,home,1035,1440,405
3658,720,home,0,405,405
3659,720,work,405,975,570
3660,720,leisure,975,1035,60
3661,720,home,1035,1440,405
3662,721,home,0,375,375
3663,721,shop,375,420,45
3664,721,leisure,420,480,60
3665,721,work,480,1005,525
3666,721,education,1005,1080,75
3667,721,home,1080,1440,360
3668,722,home,0,390,390
3669,722,work,390,810,420
3670,722,education,810,990,180
3671,722,shop,990,1005,15
3672,722,home,1005,1440,435
3673,723,home,0,390,390
3674,723,shop,390,450,60
3675,723,work,450,960,510
3676,723,leisure,960,1035,75
3677,723,home,1035,1440,405
3678,724,home,0,375,375
3679,724,leisure,375,405,30
3680,724,work,405,945,540
3681,724,leisure,945,990,45
3682,724,home,990,1440,450
3683,725,home,0,375,375
3684,725,leisure,375,390,15
3685,725,work,390,885,495
3686,725,shop,885,960,75
3687,725,home,960,1260,300
3688,725,leisure,1260,1320,60
3689,725,home,1320,1440,120
3690,726,home,0,375,375
3691,726,work,375,930,555
3692,726,leisure,930,990,60
3693,726,home,990,1440,450
3694,727,home,0,375,375
3695,727,work,375,990,615
3696,727,leisure,990,1050,60
3697,727,home,1050,1440,390
3698,728,home,0,390,390
3699,728,work,390,810,420
3700,728,education,810,990,180
3701,728,shop,990,1005,15
3702,728,home,1005,1260,255
3703,728,leisure,1260,1320,60
3704,728,home,1320,1440,120
3705,729,home,0,390,390
3706,729,shop,390,420,30
3707,729,work,420,990,570
3708,729,leisure,990,1050,60
3709,729,home,1050,1440,390
3710,730,home,0,390,390
3711,730,leisure,390,435,45
3712,730,work,435,900,465
3713,730,shop,900,960,60
3714,730,home,960,1440,480
3715,731,home,0,375,375
3716,731,work,375,795,420
3717,731,education,795,915,120
3718,731,shop,915,960,45
3719,731,home,960,1140,180
3720,731,shop,1140,1155,15
3721,731,home,1155,1440,285
3722,732,home,0,390,390
3723,732,shop,390,405,15
3724,732,work,405,870,465
3725,732,shop,870,960,90
3726,732,home,960,1440,480
3727,733,home,0,390,390
3728,733,shop,390,450,60
3729,733,work,450,990,540
3730,733,leisure,990,1050,60
3731,733,home,1050,1440,390
3732,734,home,0,390,390
3733,734,shop,390,420,30
3734,734,work,420,945,525
3735,734,leisure,945,1020,75
3736,734,home,1020,1440,420
3737,735,home,0,375,375
3738,735,shop,375,405,30
3739,735,work,405,915,510
3740,735,shop,915,960,45
3741,735,home,960,1140,180
3742,735,shop,1140,1155,15
3743,735,home,1155,1230,75
3744,735,leisure,1230,1245,15
3745,735,home,1245,1440,195
3746,736,home,0,405,405
3747,736,shop,405,465,60
3748,736,work,465,990,525
3749,736,leisure,990,1020,30
3750,736,home,1020,1440,420
3751,737,home,0,375,375
3752,737,work,375,975,600
3753,737,education,975,1065,90
3754,737,home,1065,1440,375
3755,738,home,0,390,390
3756,738,shop,390,420,30
3757,738,work,420,1005,585
3758,738,leisure,1005,1065,60
3759,738,home,1065,1440,375
3760,739,home,0,375,375
3761,739,work,375,795,420
3762,739,education,795,990,195
3763,739,home,990,1215,225
3764,739,leisure,1215,1275,60
3765,739,shop,1275,1290,15
3766,739,home,1290,1440,150
3767,740,home,0,390,390
3768,740,work,390,945,555
3769,740,leisure,945,1005,60
3770,740,home,1005,1440,435
3771,741,home,0,405,405
3772,741,shop,405,450,45
3773,741,work,450,990,540
3774,741,leisure,990,1050,60
3775,741,home,1050,1440,390
3776,742,home,0,390,390
3777,742,shop,390,405,15
3778,742,work,405,750,345
3779,742,education,750,870,120
3780,742,shop,870,960,90
3781,742,home,960,1440,480
3782,743,home,0,375,375
3783,743,shop,375,420,45
3784,743,work,420,960,540
3785,743,leisure,960,1020,60
3786,743,home,1020,1440,420
3787,744,home,0,375,375
3788,744,leisure,375,420,45
3789,744,work,420,975,555
3790,744,shop,975,990,15
3791,744,home,990,1035,45
3792,744,leisure,1035,1065,30
3793,744,home,1065,1440,375
3794,745,home,0,375,375
3795,745,leisure,375,405,30
3796,745,work,405,825,420
3797,745,shop,825,960,135
3798,745,home,960,1440,480
3799,746,home,0,375,375
3800,746,shop,375,405,30
3801,746,work,405,915,510
3802,746,home,915,1155,240
3803,746,leisure,1155,1245,90
3804,746,home,1245,1440,195
3805,747,home,0,375,375
3806,747,shop,375,435,60
3807,747,work,435,990,555
3808,747,leisure,990,1050,60
3809,747,home,1050,1440,390
3810,748,home,0,390,390
3811,748,shop,390,435,45
3812,748,work,435,960,525
3813,748,leisure,960,1020,60
3814,748,home,1020,1440,420
3815,749,home,0,375,375
3816,749,work,375,795,420
3817,749,shop,795,885,90
3818,749,home,885,1440,555
3819,750,home,0,435,435
3820,750,work,435,1005,570
3821,750,education,1005,1080,75
3822,750,home,1080,1440,360
3823,751,home,0,375,375
3824,751,leisure,375,435,60
3825,751,work,435,990,555
3826,751,shop,990,1005,15
3827,751,home,1005,1440,435
3828,752,home,0,390,390
3829,752,shop,390,450,60
3830,752,work,450,930,480
3831,752,leisure,930,1020,90
3832,752,home,1020,1440,420
3833,753,home,0,405,405
3834,753,shop,405,465,60
3835,753,work,465,975,510
3836,753,leisure,975,1035,60
3837,753,home,1035,1440,405
3838,754,home,0,390,390
3839,754,shop,390,420,30
3840,754,work,420,945,525
3841,754,leisure,945,1050,105
3842,754,home,1050,1440,390
3843,755,home,0,390,390
3844,755,shop,390,435,45
3845,755,education,435,555,120
3846,755,work,555,1005,450
3847,755,leisure,1005,1065,60
3848,755,home,1065,1440,375
3849,756,home,0,375,375
3850,756,work,375,930,555
3851,756,leisure,930,1005,75
3852,756,home,1005,1440,435
3853,757,home,0,375,375
3854,757,work,375,795,420
3855,757,education,795,990,195
3856,757,home,990,1440,450
3857,758,home,0,375,375
3858,758,shop,375,420,45
3859,758,work,420,885,465
3860,758,shop,885,960,75
3861,758,home,960,1275,315
3862,758,leisure,1275,1305,30
3863,758,home,1305,1440,135
3864,759,home,0,390,390
3865,759,work,390,975,585
3866,759,education,975,1080,105
3867,759,home,1080,1440,360
3868,760,home,0,390,390
3869,760,shop,390,405,15
3870,760,work,405,975,570
3871,760,leisure,975,1035,60
3872,760,shop,1035,1050,15
3873,760,home,1050,1440,390
3874,761,home,0,375,375
3875,761,work,375,975,600
3876,761,shop,975,990,15
3877,761,home,990,1440,450
3878,762,home,0,390,390
3879,762,shop,390,405,15
3880,762,work,405,990,585
3881,762,education,990,1080,90
3882,762,home,1080,1440,360
3883,763,home,0,405,405
3884,763,shop,405,465,60
3885,763,work,465,975,510
3886,763,education,975,1080,105
3887,763,home,1080,1440,360
3888,764,home,0,390,390
3889,764,work,390,975,585
3890,764,home,975,1110,135
3891,764,leisure,1110,1125,15
3892,764,home,1125,1440,315
3893,765,home,0,375,375
3894,765,shop,375,435,60
3895,765,work,435,930,495
3896,765,leisure,930,1005,75
3897,765,home,1005,1440,435
3898,766,home,0,375,375
3899,766,shop,375,420,45
3900,766,work,420,960,540
3901,766,shop,960,975,15
3902,766,home,975,1440,465
3903,767,home,0,375,375
3904,767,shop,375,450,75
3905,767,work,450,990,540
3906,767,education,990,1080,90
3907,767,home,1080,1440,360
3908,768,home,0,390,390
3909,768,shop,390,420,30
3910,768,work,420,945,525
3911,768,leisure,945,1005,60
3912,768,shop,1005,1020,15
3913,768,home,1020,1440,420
3914,769,home,0,390,390
3915,769,shop,390,405,15
3916,769,work,405,945,540
3917,769,leisure,945,1005,60
3918,769,home,1005,1440,435
3919,770,home,0,375,375
3920,770,work,375,870,495
3921,770,shop,870,945,75
3922,770,home,945,1440,495
3923,771,home,0,390,390
3924,771,shop,390,420,30
3925,771,work,420,945,525
3926,771,shop,945,960,15
3927,771,home,960,1140,180
3928,771,leisure,1140,1200,60
3929,771,home,1200,1440,240
3930,772,home,0,375,375
3931,772,shop,375,435,60
3932,772,education,435,555,120
3933,772,work,555,1005,450
3934,772,leisure,1005,1020,15
3935,772,home,1020,1440,420
3936,773,home,0,435,435
3937,773,work,435,990,555
3938,773,education,990,1080,90
3939,773,home,1080,1440,360
3940,774,home,0,375,375
3941,774,work,375,795,420
3942,774,education,795,975,180
3943,774,leisure,975,1080,105
3944,774,home,1080,1440,360
3945,775,home,0,390,390
3946,775,leisure,390,405,15
3947,775,work,405,825,420
3948,775,education,825,1005,180
3949,775,home,1005,1440,435
3950,776,home,0,375,375
3951,776,shop,375,390,15
3952,776,work,390,915,525
3953,776,shop,915,960,45
3954,776,home,960,1440,480
3955,777,home,0,405,405
3956,777,work,405,1005,600
3957,777,leisure,1005,1065,60
3958,777,home,1065,1440,375
3959,778,home,0,375,375
3960,778,shop,375,435,60
3961,778,work,435,990,555
3962,778,leisure,990,1035,45
3963,778,home,1035,1440,405
3964,779,home,0,405,405
3965,779,shop,405,450,45
3966,779,work,450,945,495
3967,779,leisure,945,1065,120
3968,779,home,1065,1440,375
3969,780,home,0,390,390
3970,780,shop,390,435,45
3971,780,work,435,960,525
3972,780,leisure,960,1035,75
3973,780,home,1035,1440,405
3974,781,home,0,375,375
3975,781,shop,375,420,45
3976,781,work,420,1005,585
3977,781,shop,1005,1020,15
3978,781,home,1020,1440,420
3979,782,home,0,375,375
3980,782,shop,375,420,45
3981,782,work,420,1005,585
3982,782,home,1005,1440,435
3983,783,home,0,390,390
3984,783,shop,390,405,15
3985,783,work,405,825,420
3986,783,shop,825,930,105
3987,783,home,930,1440,510
3988,784,home,0,375,375
3989,784,shop,375,390,15
3990,784,leisure,390,420,30
3991,784,work,420,990,570
3992,784,home,990,1185,195
3993,784,shop,1185,1200,15
3994,784,home,1200,1440,240
3995,785,home,0,405,405
3996,785,shop,405,420,15
3997,785,work,420,990,570
3998,785,education,990,1080,90
3999,785,home,1080,1440,360
4000,786,home,0,390,390
4001,786,work,390,810,420
4002,786,home,810,945,135
4003,786,shop,945,960,15
4004,786,home,960,1170,210
4005,786,leisure,1170,1230,60
4006,786,home,1230,1440,210
4007,787,home,0,375,375
4008,787,shop,375,435,60
4009,787,education,435,540,105
4010,787,work,540,1005,465
4011,787,leisure,1005,1080,75
4012,787,home,1080,1440,360
4013,788,home,0,390,390
4014,788,leisure,390,450,60
4015,788,work,450,975,525
4016,788,education,975,1080,105
4017,788,home,1080,1440,360
4018,789,home,0,390,390
4019,789,work,390,780,390
4020,789,education,780,930,150
4021,789,shop,930,960,30
4022,789,home,960,1440,480
4023,790,home,0,405,405
4024,790,leisure,405,420,15
4025,790,work,420,900,480
4026,790,shop,900,960,60
4027,790,home,960,1440,480
4028,791,home,0,375,375
4029,791,leisure,375,420,45
4030,791,work,420,930,510
4031,791,shop,930,960,30
4032,791,home,960,1440,480
4033,792,home,0,390,390
4034,792,shop,390,435,45
4035,792,work,435,975,540
4036,792,leisure,975,1095,120
4037,792,home,1095,1440,345
4038,793,home,0,390,390
4039,793,leisure,390,420,30
4040,793,work,420,1020,600
4041,793,education,1020,1080,60
4042,793,home,1080,1440,360
4043,794,home,0,375,375
4044,794,work,375,780,405
4045,794,education,780,1020,240
4046,794,home,1020,1440,420
4047,795,home,0,375,375
4048,795,work,375,810,435
4049,795,home,810,1125,315
4050,795,shop,1125,1140,15
4051,795,home,1140,1440,300
4052,796,home,0,390,390
4053,796,work,390,945,555
4054,796,leisure,945,990,45
4055,796,home,990,1440,450
